dz11_code,Total_population,Working_age_population,Income_rate,Income_count,Employment_rate,Employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,no_qualifications,not_participating,University,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,Broadband,crime_count,crime_rate,overcrowded_count,nocentralheat_count,overcrowded_rate,nocentralheat_rate
S01006585,831,651,0.12,97,0.11,74,110,255.7728706,185.2407112,123.8064762,0.151442308,0.085106383,128.2127337,0.81944000000000006,5.125,119.07868079999999,0,0.089655,5.206688679,1.431320755,1.328327044,1.530879121,3.018650943,2.086382979,4.672006289,4.416301887,6.315575472,0.043993232,83.037584565271871,999.24891173612366,186,46,0.233962264,0.057861635
S01006586,1049,854,0.08,85,0.05,46,90,84.41273103,103.1172018,122.1490081,0.141356256,0,85.32875963,0.75,5.8,85.26422856,0,0.017751,4.131236506,1.843447007,2.280772816,2.003642857,2.565370461,2.395689655,4.130257605,5.386243867,5.569087341,0.411338963,373.66913054372338,3562.1461443634262,250,76,0.245821042,0.074729597
S01006587,571,500,0.14,81,0.13,66,110,366.2195194,86.04104282,222.501461,0.155405405,0.04,138.755537,*,*,81.15145249,0.066666667,0.040462,3.247935993,2.157782931,3.21945269,2.54,3.126818182,4.335,6.527745826,6.699981447,6.170816327,0.302371542,201.5180405913305,3529.2126198131436,140,55,0.261682243,0.102803738
S01006588,626,571,0.06,38,0.06,32,65,132.444338,44.74201867,24.94293377,0.08424337,0.133333333,76.30027751,0.64102999999999999,*,45.65674231,0,0.023077,3.557018739,2.489987223,1.575787905,3.243172043,1.303074957,3.208636364,5.286835605,3.32451448,2.670425894,0.11662531,272.40378351290406,4351.4981391837709,203,53,0.346416382,0.090443686
S01006589,680,572,0.09,58,0.07,37,50,69.41540614,13.54133514,96.62914569,0.098176718,0.025,83.6722012,*,*,90.52321535,0.0625,0.02008,2.769101906,2.416044721,1.56880132,1.741445783,2.651818182,4.6775,7.744343842,4.173870968,7.7783761,0.028248588,96.202079679278384,1414.7364658717408,186,43,0.272727273,0.063049853
S01006590,801,718,0.08,61,0.07,48,75,218.712419,236.2997135,66.08869841,0.125316456,0,89.58364433,0.63636000000000004,4.4000000000000004,54.80866183999999,0.304347826,0.030075,3.250042796,2.11996077,2.228388017,2.092105263,2.639154779,3.983023256,5.190902282,5.251305278,4.932631954,0.214854111,56.708594337258837,707.97246363619013,171,46,0.27014218,0.072669826
S01006591,744,622,0.06,45,0.06,34,55,244.8496618,175.221342,111.2391528,0.124475525,0,93.32258748,0.82759000000000005,5.5,46.74000605,0.125,0.0625,2.513710884,1.543928571,2.818748299,1.336513158,3.060714286,4.673518519,6.007142857,7.730435374,7.067132653,0,22.278376346780256,299.44054229543354,181,7,0.256737589,0.009929078
S01006592,742,649,0.01,10,0.01,10,15,42.12652489,11.52763691,67.99872558,0.069306931,0,54.51775235,*,*,19.66904982,0,0.107143,1.54225,2.419408088,2.802849265,2.281415094,3.0474375,6.003666667,10.25758088,10.73383456,10.10245588,0,10.126534703081935,136.47620893641422,63,23,0.092647059,0.033823529
S01006593,837,694,0.03,24,0.02,15,25,23.54686353,0,37.629895,0.073349633,0.027027027,50.80730817,0.80435000000000001,5.4285714285999997,25.70370237,0,0.129032,1.98851888,1.821080729,3.07827474,1.614367816,3.477027995,5.431442308,7.515677083,9.049798177,7.919817708,0,12.151841643698322,145.1832932341496,94,24,0.126684636,0.032345013
S01006594,534,369,0.03,17,0.03,13,35,80.66415242,0,80.24753897,0.109869646,0.047619048,50.51448497,*,*,44.66109806,0,0.117647,3.649475881,1.226317254,1.098000928,2.837946429,3.473520408,4.9225,4.967750464,3.746178108,5.33135436,0.002857143,12.151841643698322,227.56257759734686,61,13,0.113172542,0.024118738
S01006595,956,808,0.04,38,0.03,28,45,79.74478134,40.36904289,107.8903283,0.127118644,0.085106383,63.79974561,*,5.5555555555999998,41.45808206,0.038461538,0.057471,3.90757227,1.868171842,2.076913812,2.006946903,2.600390792,4.818584906,7.038851713,7.248811563,7.0575803,0,7.0885742921573547,74.148266654365642,110,33,0.120087336,0.036026201
S01006596,784,568,0.02,13,0.02,10,30,72.70377708,0,92.18468743,0.10741688,0,70.93923705,*,*,39.52868932,0,0.25,3.035558621,1.897882759,2.757968966,1.223189189,3.46932069,5.346428571,7.028627586,8.774324138,8.229337931,0,11.139188173390128,142.08148180344551,83,20,0.122418879,0.029498525
S01006597,530,467,0.07,37,0.07,35,60,82.91477024,15.79527567,122.0736111,0.126213592,0.068965517,108.6393384,*,*,40.12599254,0.185185185,0.095238,4.069274038,1.755375,1.693009615,2.425789474,2.258278846,4.291756757,5.353057692,3.956125,4.0384375,0,32.404911049862193,611.4134160351357,104,46,0.202729045,0.089668616
S01006598,1017,684,0.01,10,0.02,14,20,17.70479538,24.31157242,43.37309795,0.098425197,0.025641026,66.57624086,0.93023,5.8235294118000001,22.30370539,0.017241379,0.1625,2.575833333,2.331052769,3.292591432,2.500317919,3.983382968,6.682086957,8.794425287,11.61689133,11.12417189,0,17.215108995239291,169.27344144778064,38,8,0.039707419,0.008359457
S01006599,812,621,0.11,90,0.1,63,100,119.9180654,282.1365398,96.96822892,0.180825243,0.060606061,97.5530158,*,4.5,82.34304224,0.05,0.025,2.237091078,3.369553903,1.366902107,3.091346154,2.793475836,6.792666667,9.236713135,3.768175341,6.47505886,0.280632411,26.328990228013033,324.24864812823932,108,20,0.134161491,0.02484472
S01006600,1238,862,0.04,45,0.03,23,50,44.0247681,151.5378742,136.0219146,0.151033386,0.075,64.74546229,0.90178999999999998,5.8,30.695701720000002,0.014705882,0.076923,2.597872727,2.007565909,1.096306818,2.979570707,3.154084091,5.973067485,8.330886364,4.139356818,7.0143,0,17.215108995239291,139.05580771598781,114,22,0.107750473,0.020793951
S01006601,1038,801,0.06,58,0.07,53,55,68.71557054,104.6995192,83.42188394,0.139691715,0,73.83586744,0.85246,5.1904761905000001,39.86634934,0.016666667,0.072368,3.214518463,1.289745509,1.127637226,2.775185874,3.714820359,5.533390805,6.218922156,4.450783433,7.085823353,0,17.215108995239291,165.84883425086025,137,22,0.136726547,0.021956088
S01006602,896,572,0.04,33,0.02,12,30,73.07423409,58.10214466,90.48217275,0.123024831,0.020833333,54.93581366,0.84545000000000003,6.4,16.83478161,0.014925373,0.269841,3.085776451,1.298771331,2.434146758,2.306644444,3.923148464,6.060969388,5.447189989,8.509254835,8.704644482,0,*,*,25,3,0.029377203,0.003525264
S01006603,803,502,0.16,126,0.17,85,140,133.6962058,107.5662086,151.8633602,0.239182692,0.025,130.6316843,0.71855999999999998,5.1666666667000003,141.9124416,0.08,0.018868,1.920229682,3.341160188,1.835503534,3.067515152,4.148733804,7.205456432,9.81369258,3.848639576,16.06598645,0.02184466,38.480831871711352,479.21334834011645,117,8,0.142682927,0.009756098
S01006604,653,430,0.12,78,0.08,36,90,140.326794,23.16986741,134.6789978,0.209408194,0.033333333,119.305171,0.78813999999999995,5,104.3156995,0.078947368,0.118812,2.762374631,2.052422566,2.066161504,2.362244898,4.046500737,6.844865772,6.874369469,5.284889381,14.07227876,0.016447368,11.139188173390128,170.58481123108925,86,9,0.127407407,0.013333333
S01006605,781,480,0.19,149,0.12,57,125,425.3621291,123.0211641,134.62315,0.237804878,0.042553192,135.9461827,0.72831999999999997,4.875,129.3841885,0.042857143,0.03125,2.881296758,1.264650873,1.29394015,2.187826603,4.385589152,6.712259414,4.801870324,4.233721945,13.44102244,0,34.430217990478582,440.84786159383589,113,9,0.140897756,0.011221945
S01006606,794,480,0.07,52,0.07,35,85,78.18749341,18.54558398,100.9895412,0.177997528,0.032258065,102.4149891,0.81981999999999999,5.7777777777999999,90.41884423,0.016393443,0.060606,2.869696149,2.542397714,2.542722623,2.899923077,3.66673586,6.769571429,8.542635379,8.835294826,11.72701264,0,14.177148584314709,178.55350861857318,77,7,0.094132029,0.008557457
S01006607,919,616,0.1,96,0.09,54,85,97.39172233,164.5492695,64.14962501,0.172228202,0.020833333,106.72455,0.78744000000000003,5.1333333333000004,125.91802670000001,0.058823529,0.016807,3.28626606,1.358230728,1.556252677,2.122839806,4.203054069,5.484870968,4.899170236,4.993897216,13.21594486,0,13.164495114006517,143.24804258984241,156,3,0.167381974,0.003218884
S01006608,1653,1118,0.03,53,0.02,26,35,38.43826039,0,62.49072772,0.141076116,0.027777778,77.71018921,0.87075000000000002,5.8064516129000001,65.68652064,0.017857143,0.126582,3.029750683,4.114224727,3.973773907,4.476624685,5.491922814,5.187286996,13.88489071,13.79221995,17.61547814,0.204494382,30.379604109245804,183.78465885811133,51,2,0.069672131,0.00273224
S01006609,1054,684,0.11,113,0.07,51,85,127.6745577,84.64603797,100.6039127,0.190968956,0.071428571,105.3902161,0.75892999999999999,4.3333333332999997,114.98482759999999,0.054054054,0.064286,2.938800564,1.776883819,1.88394873,2.561569038,4.656509878,5.22212766,5.268951082,4.907587018,12.97783161,0,31.392257579553998,297.8392559729981,157,0,0.147695202,0
S01006610,431,287,0.12,52,0.14,39,95,206.8318134,67.0441805,84.54108768,0.270833333,0,143.2529291,0.71697999999999995,5.2,106.8735338,0,0.042553,2.558546771,1.489159243,1.577962138,2.364040404,4.471648107,6.435320513,5.469287305,5.002422049,14.29844655,0,6.0759208218491612,140.97264087817081,64,4,0.142538976,0.008908686
S01006611,906,609,0.12,106,0.1,61,110,137.0747343,134.1279654,98.82245994,0.218985976,0.040816327,114.6964491,0.85128000000000004,5.1875,129.7831308,0,0.080357,2.04062296,2.186452666,1.558239935,2.599254032,3.905095212,7.204016393,8.527157236,4.531368335,16.42679815,0,25.316336757704839,279.42976553758098,138,7,0.150163221,0.007616975
S01006612,858,589,0.06,49,0.06,34,75,70.10920791,15.80558525,59.74628949,0.185798817,0,96.16750123,0.86566999999999994,5.2857142857000001,90.5837346,0.024096386,0.070707,1.246829268,3.201231127,1.789991289,3.52604,4.09970964,6.608878924,10.86614692,4.872444832,15.96800523,0.102631579,20.253069406163871,236.04975997859989,64,10,0.074332172,0.011614402
S01006613,591,425,0.01,8,0.02,8,35,12.01620857,0,69.89690106,0.1281198,0,49.07058539,0.91,6,46.10817809,0.016129032,0.122222,3.546793301,2.833680556,2.787606209,1.903928571,6.182802288,4.66640625,6.468022876,10.07669935,15.50071078,0,10.126534703081935,171.34576485756236,33,5,0.053921569,0.008169935
S01006614,669,476,0.03,20,0.03,13,40,73.48944702,36.48720163,26.93377158,0.122511486,0,65.22024953,0.92040000000000011,5.7241379309999996,48.06520903,0.01754386,0.053097,3.825553097,2.125147493,1.946471239,2.643628571,6.444085546,5.305775194,6.288366519,7.433053097,15.67466814,0,3.0379604109245806,45.410469520546798,15,10,0.022123894,0.014749263
S01006615,838,586,0.04,30,0.02,13,30,24.34067996,0,48.89075212,0.095011877,0,46.38452467,0.91120000000000001,5.8965517241000001,35.96602737,0,0.135135,3.850725503,3.341184045,3.29406093,2.961734317,6.586843593,5.514295302,9.142330402,9.738523869,17.18682789,0,5.0632673515409676,60.42085145036954,20,0,0.025125628,0
S01006616,747,597,0.02,16,0.03,18,35,103.4712222,16.11026639,114.3019999,0.153324288,0.057142857,92.6290812,0.88034000000000001,5.6,54.87266268,0.011904762,0.11236,3.434254442,1.734070431,1.813937183,2.71412,6.05313769,4.883615385,5.056167513,7.067639594,14.74009518,0.002967359,4.0506138812327741,54.22508542480287,43,15,0.054568528,0.019035533
S01006617,635,415,0.03,18,0.05,19,70,36.7087011,24.30000538,87.72537301,0.164319249,0,69.95248444,0.9,5.2666666666999999,73.89338981,0.029850746,0.046154,3.499045521,2.417584435,1.055980176,2.558415842,6.1170558,5.01047619,7.174977974,3.646013216,14.49848752,0,12.151841643698322,191.36758494013105,36,18,0.052863436,0.026431718
S01006618,474,324,0.02,9,0.01,5,40,64.6770593,67.08445903,86.71864995,0.186192469,0.1,61.13795255,*,5.2857142857000001,57.222567700000006,0.071428571,0.157895,3.205048638,1.524790856,2.340452335,2.709148936,5.825646887,4.373378378,3.929309339,9.674182879,14.20847276,0,*,*,25,6,0.048638132,0.011673152
S01006619,869,586,0.03,24,0.04,24,55,39.99061907,15.71073088,127.9276926,0.164599775,0.068181818,82.65495486,0.89285999999999999,5.36,90.16803403,0.011494253,0.074074,3.333050511,2.679287741,2.049886493,2.804433498,5.951634506,4.779666667,7.343785471,7.297729852,14.7850681,0.310843373,7.0885742921573547,81.571625916655407,45,23,0.05107832,0.026106697
S01006620,786,515,0.05,40,0.04,22,75,26.04678233,0,85.71298813,0.169426752,0.054054054,93.82711249,0.87590999999999997,5.3571428571000004,87.347685190000007,0.045454545,0.030769,2.293004127,1.843567217,2.403260613,2.192052239,4.911948703,3.845058824,4.497010613,8.06104658,11.69452241,0.155555556,10.126534703081935,128.83631937763278,63,16,0.074292453,0.018867925
S01006621,504,322,0.03,16,0.05,15,50,85.47885191,0,128.8930209,0.180039139,0.035714286,111.3476048,0.86458000000000002,5.6428571428999996,79.34835543,0.056603774,0.047619,1.485855769,1.629057692,2.923052885,2.747421053,4.10375,3.02204918,5.892173077,8.132865385,10.79457692,0.048780488,*,*,32,16,0.061538462,0.030769231
S01006622,663,529,0.04,26,0.04,20,45,42.08607927,35.52117929,34.9991025,0.151560178,0.076923077,83.94365821,*,5.4117647058999996,57.70504893999999,0.01369863,0.095745,2.045620329,1.22348281,3.014379671,2.39609375,4.664809417,3.487883436,6.364323617,10.95946562,13.23064275,0,3.0379604109245806,45.821423995845862,57,23,0.085201794,0.034379671
S01006623,719,483,0.09,63,0.11,54,90,118.3493291,35.88266217,178.4454093,0.272229822,0.129032258,111.7773638,0.71962999999999999,5.4444444444000002,109.3753763,0.038461538,0.046296,2.761562092,2.993823529,2.430232026,3.479675926,3.222303922,4.841122449,9.804656863,7.423526144,10.93640196,0.167177914,117.46780255575045,1633.7663776877671,82,24,0.116312057,0.034042553
S01006624,771,611,0.11,87,0.12,72,90,212.0982835,288.6315899,97.00920467,0.155029586,0.075,117.2081475,0.63889000000000007,5.2222222222000001,139.1807019,0.125,0.010753,1.535696038,1.522640772,1.272651199,1.965898437,1.58061001,6.775,5.424747132,4.742020334,5.158305527,0,32.404911049862193,420.29716017979496,235,70,0.291563275,0.086848635
S01006625,621,441,0.11,71,0.09,37,90,70.95881518,63.70780403,97.70102724,0.170731707,0,108.944262,0.74194000000000004,5.4,105.3645057,0,0.085366,2.364301766,1.290943018,1.602941413,1.828814815,1.670597913,6.928857143,4.039727127,5.43535313,5.716500803,0,41.518792282635935,668.57958587175415,103,3,0.165329053,0.004815409
S01006626,683,477,0.18,121,0.16,76,115,267.6731512,243.3359203,170.5029433,0.21732746,0.125,162.6576796,0.71533000000000002,4.6315789474000004,152.4630477,0.052631579,0.048193,2.837778552,1.3166539,1.949923398,2.155704225,2.014011142,7.276038961,4.080682451,6.263763928,6.716671309,0,54.683287396642449,800.63378325977237,165,10,0.229805014,0.013927577
S01006627,818,681,0.16,128,0.14,96,130,194.179351,348.9659315,190.2077072,0.157239819,0.15,115.8588782,0.54737000000000002,4,106.9417846,0.203125,0.026316,2.679103609,2.162773574,1.114036671,2.367809524,1.209295693,7.016293103,7.834071595,3.584953434,3.979039581,0.009803922,31.392257579553998,383.76843006789727,320,40,0.379596679,0.047449585
S01006628,1055,866,0.12,131,0.12,102,85,172.9062004,176.3508082,181.1098702,0.123555556,0.016949153,114.9148018,0.70078999999999991,5.6666666667000003,116.9514765,0.166666667,0.027523,1.735198268,1.993372835,0.840822698,2.185335821,0.90715588,6.748464912,5.790385141,2.396312671,2.577509116,0.00245098,89.113505387121023,844.67777618124194,412,110,0.375569736,0.100273473
S01006629,872,516,0.23,201,0.14,74,110,594.9491304,141.1574703,164.1474236,0.235625705,0.052631579,156.074579,0.60783999999999994,4.3214285714000003,158.9046973,0.058823529,0.052083,2.696855542,1.790373599,1.200547945,2.536969178,1.217705479,6.361653543,6.065691158,5.092173101,5.101980075,0,38.480831871711352,441.29394348292834,159,2,0.21961326,0.002762431
S01006630,652,400,0.21,138,0.14,54,150,24.94121975,181.4094824,116.1918972,0.212213741,0.068965517,124.4152675,0.75805999999999996,5.1428571428999996,199.8253111,0.084033613,0.027972,3.581511164,2.594800638,1.941909888,2.069571429,1.914366029,6.557743056,9.62539075,5.447121212,7.092735247,0.003558719,27.341643698321224,419.35036347118438,118,8,0.188197767,0.012759171
S01006631,1047,666,0.17,181,0.13,87,115,156.9559907,129.351055,152.2010145,0.206511628,0.039215686,130.3019733,0.61506000000000005,4.2068965516999999,153.5700597,0.048543689,0.016129,4.30658896,3.157660772,2.721680064,2.750992509,2.816784566,8.080539683,10.43711415,9.844785638,10.33376474,0.011516315,70.885742921573552,677.03670412200142,176,33,0.194690265,0.036504425
S01006632,826,569,0.2,163,0.15,83,115,149.7845045,211.2201423,167.8912774,0.181055156,0.015625,123.8381737,0.6842100000000001,4.2083333332999997,166.8780937,0.089108911,0.040984,3.409802956,1.925849754,2.01950431,2.578598901,2.09447968,7.557575758,7.211206897,7.013275862,7.419538177,0,45.569406163868706,551.68772595482699,181,10,0.222906404,0.012315271
S01006633,660,434,0.26,169,0.2,86,135,247.8520811,401.7886768,134.7785516,0.209580838,0.05,150.4325432,0.61321000000000003,5.3333333332999997,192.6274973,0.051094891,0.058824,3.736373391,2.541648784,2.217925608,1.32815508,2.163855508,6.930106952,8.514306152,8.515801144,9.444449213,0,112.40453520420948,1703.0990182455982,159,4,0.227467811,0.005722461
S01006634,624,423,0.28,175,0.21,87,170,243.7692478,441.7177373,177.7655671,0.205787781,0.086206897,146.1910418,0.68952000000000002,4.5666666666999998,191.5623404,0.08411215,0.014493,4.624100946,3.273753943,3.0442153,1.870881148,3.042326498,7.692260274,9.818927445,8.719751577,9.947409306,0,83.037584565271871,1330.730521879357,118,14,0.186119874,0.022082019
S01006635,627,418,0.17,105,0.13,54,110,76.42443406,429.4730087,116.5029257,0.166924266,0.027777778,122.6592733,0.61053000000000002,4.3043478260999999,145.5149854,0.027522936,0.029703,3.841660334,2.39162234,2.298970365,2.209640719,2.364745441,7.573823529,7.005030395,8.830919453,9.11975304,0,36.45552493109497,581.42782984202506,146,11,0.221884498,0.016717325
S01006636,798,502,0.26,207,0.18,91,150,315.3368847,482.2322629,197.1269199,0.180048662,0.035714286,148.6088755,0.74160999999999999,5.3076923077,197.6913721,0.073770491999999993,0.078947,5.13345977,3.710316092,3.552856322,2.395261584,3.596545977,8.166536145,9.814,9.435672414,10.71904598,0.002386635,65.82247557003258,824.84305225604737,182,5,0.209195402,0.005747126
S01006637,772,608,0.1,80,0.09,55,90,126.5761374,63.33527811,129.9955413,0.130653266,0.083333333,91.59982235,0.75805999999999996,*,72.1840713,0.125,0.04,3.670478088,2.925458167,2.988658699,2.184444444,2.857450199,5.165131579,9.437735724,9.003044489,8.589797477,0.018518519,52.657980456026067,682.09819243557081,154,43,0.218130312,0.060906516
S01006638,779,663,0.15,114,0.13,88,135,183.2239433,176.5529744,157.1514118,0.189526185,0.047619048,114.6984657,0.61224000000000001,5,83.5127677,0.090909091,0.013072,2.279436451,1.045155875,2.145044964,1.784827586,2.792541966,4.78125,3.874181655,6.174823141,7.882233213,0,58.733901277875226,753.96535658376411,221,36,0.26498801,0.043165468
